# observed, predict
26.0000,25.4677
19.0000,20.6062
18.0000,18.5981
9.0000,13.9407
14.0000,14.6649
25.0000,23.0512
16.0000,18.8063
17.0000,18.4199
13.0000,15.7751
29.0000,26.5322
34.0000,33.7906
25.0000,26.8215
24.0000,24.1234
25.0000,23.9256
24.0000,23.2102
24.0000,23.1309
33.0000,30.4361
25.0000,24.2163
24.0000,23.0426
17.0000,18.5296
18.0000,18.1544
19.0000,18.9198
20.0000,19.6274
15.0000,16.6138
20.0000,18.6598
19.0000,18.2393
26.0000,23.8426
19.0000,19.9593
20.0000,19.3112
15.0000,16.5381
20.0000,19.1290
16.0000,17.9641
13.0000,15.7084
16.0000,16.4705
20.0000,19.3650
22.0000,21.4679
19.0000,19.9636
26.0000,24.5285
28.0000,26.5886
22.0000,21.9919
16.0000,17.6828
15.0000,15.8165
11.0000,13.4433
11.0000,12.7305
11.0000,12.5502
16.0000,15.3825
13.0000,14.6276
15.0000,15.6015
11.0000,13.6284
20.0000,18.2250
14.0000,15.5991
12.0000,13.6649
13.0000,13.6027
23.0000,20.2726
14.0000,15.5273
11.0000,13.1382
8.0000,10.9658
16.0000,14.9642
28.0000,25.6427
16.0000,18.6311
20.0000,19.3465
23.0000,21.2061
21.0000,19.7371
19.0000,18.0318
27.0000,23.6195
23.0000,21.0397
18.0000,17.5533
12.0000,13.8574
11.0000,12.2598
9.0000,10.6912
12.0000,12.0132
10.0000,11.4247
13.0000,12.9068
14.0000,13.7250
14.0000,14.1361
17.0000,16.3265
13.0000,14.0264
9.0000,10.9244
8.0000,9.4649
7.0000,8.8338
7.0000,9.1182
9.0000,10.1423
12.0000,12.3536
10.0000,11.8604
9.0000,11.0223
16.0000,15.0635
13.0000,14.2552
16.0000,15.6593
18.0000,16.8257
20.0000,18.0160
11.0000,12.7433
16.0000,14.0759
13.0000,12.9153
11.0000,11.6105
14.0000,13.0474
15.0000,14.2484
11.0000,12.2892
12.0000,12.1905
8.0000,9.7984
5.0000,7.2781
13.0000,11.2357
11.0000,10.9325
9.0000,9.8210
5.0000,7.3000
14.0000,12.0243
10.0000,10.6674
22.0000,18.7909
18.0000,17.2493
21.0000,19.2653
20.0000,18.8870
14.0000,15.2546
25.0000,21.7338
32.0000,28.6260
30.0000,26.9264
38.0000,33.8709
21.0000,19.9830
9.0000,12.4264
11.0000,11.2091
17.0000,14.8920
14.0000,13.8820
12.0000,12.4502
15.0000,13.8442
21.0000,18.6172
8.0000,11.8565
19.0000,15.9155
19.0000,17.3590
16.0000,16.0575
9.0000,12.2507
19.0000,17.0027
22.0000,20.5811
24.0000,22.8894
34.0000,31.6415
39.0000,36.1623
30.0000,28.8103
31.0000,29.0664
34.0000,31.6892
34.0000,31.3055
27.0000,25.0100
27.0000,24.0712
24.0000,22.2821
20.0000,19.5822
25.0000,22.5791
27.0000,24.6151
28.0000,25.9123
23.0000,22.4944
34.0000,30.5175
33.0000,30.5229
47.0000,42.9847
62.0000,54.7316
49.0000,41.4164
41.0000,36.6619
21.0000,23.2151
28.0000,26.3886
33.0000,32.0111
38.0000,37.6040
33.0000,32.7360
45.0000,44.2184
45.0000,43.2939
37.0000,35.1873
44.0000,41.2519
34.0000,31.3719
27.0000,25.9322
32.0000,29.4749
30.0000,28.5972
25.0000,25.1178
25.0000,24.7926
30.0000,29.0588
31.0000,31.5139
25.0000,27.5122
15.0000,21.0741
23.0000,23.6475
28.0000,27.9828
29.0000,28.9588
37.0000,35.6844
35.0000,34.5980
46.0000,45.7234
46.0000,45.4541
42.0000,41.9954
41.0000,41.4106
26.0000,28.2866
24.0000,25.0107
22.0000,22.7413
20.0000,20.8163
25.0000,24.1420
21.0000,22.1071
15.0000,17.9758
16.0000,17.2591
19.0000,19.1706
8.0000,14.0988
12.0000,13.8157
9.0000,12.1846
16.0000,15.6063
10.0000,13.6729
19.0000,18.6729
23.0000,23.3203
14.0000,18.6159
13.0000,16.1536
8.0000,12.5414
11.0000,12.6745
16.0000,16.2405
8.0000,12.3753
18.0000,16.8584
17.0000,17.3307
15.0000,16.2702
16.0000,16.3697
20.0000,18.9072
15.0000,16.1786
17.0000,16.2990
16.0000,15.7584
14.0000,14.3864
16.0000,14.8879
15.0000,14.3837
15.0000,14.4496
21.0000,18.6208
21.0000,19.4621
20.0000,19.2978
19.0000,18.6157
19.0000,17.8641
15.0000,15.1649
17.0000,15.6658
18.0000,16.6495
19.0000,17.7010
15.0000,15.5072
14.0000,14.5530
18.0000,16.9479
21.0000,19.3952
16.0000,16.9054
20.0000,18.8223
21.0000,19.6320
25.0000,22.7302
19.0000,18.9794
12.0000,14.4825
13.0000,13.6386
17.0000,15.9826
18.0000,17.4665
18.0000,18.1345
16.0000,16.9770
17.0000,17.0842
11.0000,13.8569
19.0000,17.3638
23.0000,20.9990
11.0000,14.8376
18.0000,16.8225
17.0000,16.8323
5.0000,10.9531
24.0000,20.1848
16.0000,17.0171
16.0000,16.9250
23.0000,21.1069
22.0000,21.2803
27.0000,25.0531
23.0000,22.2796
23.0000,21.3726
28.0000,24.8595
23.0000,21.5316
23.0000,21.4178
20.0000,19.5531
15.0000,16.3516
10.0000,12.9800
10.0000,11.7127
14.0000,13.6554
13.0000,13.9274
18.0000,17.2634
17.0000,16.7660
17.0000,16.8133
18.0000,17.2980
18.0000,17.2099
12.0000,14.0700
38.0000,32.9746
14.0000,17.6674
11.0000,13.9662
10.0000,12.0007
17.0000,15.9209
14.0000,15.3849
22.0000,20.7928
11.0000,15.1417
8.0000,11.5831
13.0000,12.9451
20.0000,18.1056
21.0000,19.4071
20.0000,18.6280
22.0000,19.8780
14.0000,15.2232
18.0000,16.5479
13.0000,14.3740
12.0000,13.2924
9.0000,11.3725
15.0000,14.2059
19.0000,17.7346
12.0000,14.3553
11.0000,12.7826
11.0000,11.8254
9.0000,10.2154
9.0000,9.8602
17.0000,15.1014
13.0000,13.8857
13.0000,13.5846
16.0000,14.8211
20.0000,17.7752
28.0000,25.1648
15.0000,17.3364
12.0000,14.1085
15.0000,14.6680
14.0000,14.4641
17.0000,16.0056
15.0000,15.1448
17.0000,15.9072
18.0000,16.5745
17.0000,16.1308
16.0000,15.6438
12.0000,13.5170
16.0000,14.7504
19.0000,17.0233
17.0000,16.1579
16.0000,15.3326
14.0000,14.0785
17.0000,15.7974
4.0000,10.1069
11.0000,10.9936
15.0000,14.2680
17.0000,16.8528
16.0000,16.7147
15.0000,15.3179
26.0000,22.6941
14.0000,15.7864
26.0000,22.4703
23.0000,21.4245
27.0000,24.3418
33.0000,29.9703
38.0000,34.4589
34.0000,30.0838
40.0000,35.6244
38.0000,33.6491
24.0000,22.9935
27.0000,24.3514
28.0000,25.3711
23.0000,21.8314
28.0000,25.2022
23.0000,21.8433
19.0000,18.5379
19.0000,18.3206
24.0000,22.0087
14.0000,16.7066
13.0000,14.8584
9.0000,12.4571
16.0000,15.7364
13.0000,14.8867
17.0000,17.4590
17.0000,18.1063
30.0000,28.8914
34.0000,34.1233
30.0000,30.4473
35.0000,33.8228
41.0000,39.2325
37.0000,34.3740
33.0000,30.4240
32.0000,29.8074
27.0000,25.8254
31.0000,28.6274
26.0000,25.0494
24.0000,23.0429
22.0000,21.3667
20.0000,19.8602
8.0000,13.8202
14.0000,14.0713
18.0000,16.7334
18.0000,17.4595
19.0000,18.5722
22.0000,20.6813
17.0000,18.2983
13.0000,15.9534
16.0000,16.9360
18.0000,18.6609
17.0000,18.7429
19.0000,20.1860
27.0000,26.4528
25.0000,25.3664
32.0000,30.5630
30.0000,28.6190
29.0000,27.4128
28.0000,26.3950
35.0000,32.0331
39.0000,35.6398
33.0000,29.7297
28.0000,25.5587
20.0000,19.6762
20.0000,19.1284
19.0000,18.7629
23.0000,21.4996
22.0000,21.3678
15.0000,17.2922
21.0000,19.5020
17.0000,17.4341
24.0000,22.0032
16.0000,17.8412
16.0000,16.9318
17.0000,17.5367
13.0000,15.7538
19.0000,18.7443
23.0000,22.6523
38.0000,36.5671
24.0000,25.2071
27.0000,26.1074
31.0000,29.4433
40.0000,38.2433
21.0000,22.9504
29.0000,25.8324
27.0000,24.6380
29.0000,26.5197
18.0000,19.6594
17.0000,17.7420
16.0000,16.7010
18.0000,17.5312
16.5000,17.2169
15.0000,16.1857
22.0000,20.5110
15.0000,16.6426
31.0000,27.6064
17.0000,18.7448
23.0000,20.9077
26.0000,24.3997
20.0000,21.2893
19.0000,19.8600
13.0000,16.0533
34.0000,31.2730
30.0000,29.9894
28.0000,27.7217
18.0000,20.0280
17.0000,17.9282
15.0000,16.2704
23.0000,21.1808
14.0000,16.3354
15.0000,15.6287
18.0000,17.2376
11.0000,13.9332
18.0000,16.8101
10.0000,13.2938
8.0000,11.1900
11.0000,12.0694
12.0000,13.1512
15.0000,15.1622
8.0000,12.0188
10.0000,11.7402
11.0000,12.1059
13.0000,13.4526
12.0000,13.5237
23.0000,21.3366
15.0000,17.2137
20.0000,19.0753
17.0000,17.1365
6.0000,11.1608
12.0000,11.7983
22.0000,19.3565
13.0000,14.6680
22.0000,19.5065
25.0000,22.7943
21.0000,19.7408
37.0000,33.0633
19.0000,18.4486
21.0000,17.6126
13.0000,13.8186
13.0000,12.9505
18.0000,16.0736
28.0000,24.6372
7.0000,12.6614
42.0000,33.4081
37.0000,32.7897
55.0000,50.0585
48.0000,42.1930
44.0000,38.1189
39.0000,34.8387
35.0000,31.0623
43.0000,39.1254
28.0000,26.0624
22.0000,21.7637
24.0000,22.2483
20.0000,20.3081
21.0000,20.8510
27.0000,25.7656
24.0000,23.9583
28.0000,25.8186
26.0000,24.5437
27.0000,24.6086
18.0000,19.2255
28.0000,25.6134
19.0000,20.9385
29.0000,27.6074
30.0000,30.5593
29.0000,30.8365
28.0000,30.0259
27.0000,28.3973
29.0000,29.2182
39.0000,38.5168
25.0000,26.6167
25.0000,24.6996
24.0000,22.9687
22.0000,21.4023
21.0000,20.8031
15.0000,17.2523
27.0000,24.8042
26.0000,25.4477
27.0000,26.2433
22.0000,22.6740
29.0000,26.8809
32.0000,29.9971
25.0000,24.3833
25.0000,24.2363
25.0000,23.9147
20.0000,21.2032
38.0000,35.6881
27.0000,26.7913
21.0000,22.2561
27.0000,25.4363
31.0000,29.6495
41.0000,39.5669
45.0000,42.0952
50.0000,46.8589
51.0000,47.1800
46.0000,41.5801
39.0000,35.0719
41.0000,37.3511
37.0000,34.6649
38.0000,35.5257
23.0000,24.2242
24.0000,23.4406
27.0000,25.9340
34.0000,32.3540
32.0000,30.5008
28.0000,27.3429
22.0000,22.9192
29.0000,27.2915
33.0000,31.8543
27.0000,26.6264
21.0000,22.2508
30.0000,28.8108
20.0000,23.1333
23.0000,24.9045
23.0000,25.4050
27.0000,28.7813
47.0000,47.8715
35.0000,35.0413
37.5000,37.7677
40.0000,39.2295
40.0000,38.5170
51.0000,49.0118
44.0000,39.6869
46.0000,43.3938
42.0000,39.8722
39.0000,37.1786
36.0000,33.9817
58.0000,53.2614
52.0000,46.8680
38.0000,35.7041
39.0000,36.5102
44.0000,41.0477
34.0000,31.5042
62.0000,54.8374
22.0000,23.7119
32.0000,29.5096
22.0000,22.9764
28.0000,27.3653
33.0000,33.4047
34.0000,34.7230
36.0000,37.0495
30.0000,31.7141
33.0000,34.1837
38.0000,39.1828
43.0000,44.3554
39.0000,39.9318
45.0000,45.6065
40.0000,39.9035
28.0000,30.2559
25.0000,27.3330
33.0000,32.9674
30.0000,30.5422
30.0000,30.7389
27.0000,27.9103
34.0000,33.4189
26.0000,26.6951
33.0000,31.0866
21.0000,22.8876
29.0000,27.1234
24.0000,24.7655
22.0000,23.2554
22.0000,22.7691
28.0000,27.4285
29.0000,29.1108
37.0000,37.3498
80.0000,63.7300
53.0000,47.5159
50.0000,48.4083
47.0000,45.8373
43.0000,40.7441
33.0000,31.3246
34.0000,32.1496
28.0000,27.6131
26.0000,25.6002
29.0000,27.9266
32.0000,30.8590
27.0000,27.2430
50.0000,46.9594
56.0000,52.2721
34.0000,31.0974
23.0000,23.4014
27.0000,24.6503
20.0000,20.5181
24.0000,23.1216
24.0000,24.4818
16.0000,20.1596
22.0000,23.8029
18.0000,21.8109
22.0000,24.3385
26.0000,27.6230
25.0000,26.7480
17.0000,20.6358
21.0000,20.8910
22.0000,21.8122
24.0000,23.3892
19.0000,20.5867
15.0000,17.7430
18.0000,18.6451
24.0000,23.8543
19.0000,21.9551
26.0000,25.5583
22.0000,22.3955
17.0000,18.5705
23.0000,21.5083
21.0000,20.5973
22.0000,21.3299
22.0000,21.3262
23.0000,21.6419
20.0000,20.1046
33.0000,29.9440
11.0000,17.3945
33.0000,28.7591
31.0000,28.5421
20.0000,20.9710
25.0000,23.1253
23.0000,22.0575
21.0000,20.6302
26.0000,23.7984
18.0000,18.9285
9.0000,13.9585
17.0000,16.3379
26.0000,23.9026
26.0000,25.2806
24.0000,23.4928
17.0000,18.5673
20.0000,19.2793
19.0000,18.9037
20.0000,19.6324
22.0000,21.2263
16.0000,18.0217
12.0000,15.0441
17.0000,16.8774
17.0000,17.4238
18.0000,18.6129
19.0000,19.2629
16.0000,17.3158
20.0000,19.3495
22.0000,21.0602
33.0000,30.3473
34.0000,31.2905
18.0000,19.4816
20.0000,18.3655
14.0000,15.6810
13.0000,14.7046
14.0000,14.9793
20.0000,18.8778
10.0000,13.9850
21.0000,19.0566
14.0000,15.9926
24.0000,21.8751
20.0000,19.9378
25.0000,22.6918
13.0000,15.7106
14.0000,14.5137
11.0000,12.9341
11.0000,12.4361
12.0000,12.9520
19.0000,17.6055
11.0000,14.3502
18.0000,17.7095
13.0000,15.5632
20.0000,18.9460
10.0000,13.6704
16.0000,15.1741
17.0000,16.1191
17.0000,16.3284
19.0000,17.8099
13.0000,14.7238
20.0000,17.8784
18.0000,17.6346
16.0000,16.5685
20.0000,18.9797
14.0000,15.8819
18.0000,17.2217
16.0000,15.8755
6.0000,10.5235
12.0000,11.4521
13.0000,12.5402
14.0000,13.7135
30.0000,26.6242
2.0000,11.6330
16.0000,13.5963
19.0000,16.7700
27.0000,24.7736
39.0000,36.2022
28.0000,25.6873
34.0000,29.5255
35.0000,31.3207
46.0000,42.2810
40.0000,35.0429
38.0000,33.9260
36.0000,32.1900
45.0000,41.1650
30.0000,27.3757
24.0000,22.2451
44.0000,39.6658
31.0000,27.0894
33.0000,28.8116
31.0000,28.3534
20.0000,20.4546
23.0000,21.4866
18.0000,18.9113
20.0000,19.3994
20.0000,20.2384
12.0000,16.2138
17.0000,17.8708
6.0000,13.0982
15.0000,15.5561
20.0000,20.5602
16.0000,19.5386
20.0000,21.5645
26.0000,26.0572
32.0000,31.9513
26.0000,26.9800
20.0000,21.5929
9.0000,14.6830
15.0000,15.2992
20.0000,19.5826
19.3333,20.1809
18.6667,19.7244
18.0000,18.6867
37.0000,33.5383
21.0000,21.6453
26.0000,23.2411
19.0000,19.1201
17.0000,17.1152
10.0000,12.9196
9.0000,10.7583
29.0000,24.7048
25.0000,23.6154
30.0000,28.4042
15.0000,18.2307
29.0000,25.7054
28.0000,26.6743
32.0000,30.2640
33.0000,30.5058
30.0000,27.2983
38.0000,33.9991
37.0000,33.7822
42.0000,38.6402
35.0000,31.6847
42.0000,38.9390
29.0000,28.1071
29.0000,27.4728
12.0000,17.1004
19.0000,18.1728
28.0000,25.4308
25.0000,23.8064
25.0000,23.4958
19.0000,19.9982
17.0000,18.4392
18.0000,18.3847
17.0000,18.0775
23.0000,21.8831
34.0000,33.1582
17.0000,21.3644
24.0000,23.1211
33.0000,31.3533
22.0000,24.0970
21.0000,22.5027
22.0000,22.4630
19.0000,20.6187
15.0000,17.6879
17.0000,17.8393
18.0000,18.3051
15.0000,16.6786
23.0000,20.9357
19.0000,19.7882
22.0000,21.5182
14.0000,16.8789
15.0000,15.9445
31.0000,27.6520
21.0000,20.9861
18.0000,18.6351
19.0000,18.6942
25.0000,23.3633
22.0000,22.0207
17.0000,18.4119
25.0000,23.3073
22.0000,21.8662
29.0000,26.5710
17.0000,19.0899
21.0000,19.7629
16.0000,16.9638
17.0000,16.7492
19.0000,18.1891
16.0000,16.8490
25.0000,22.6563
16.0000,18.0957
15.0000,16.2526
24.0000,21.7025
18.0000,18.4668
17.0000,17.7702
24.0000,22.3550
16.0000,17.7869
22.0000,20.4248
15.0000,17.0188
12.0000,14.6081
11.0000,13.2140
22.0000,19.8367
23.0000,22.3998
20.0000,20.7141
27.0000,25.1460
24.0000,22.6183
24.0000,22.4799
17.0000,17.9386
19.0000,18.1615
14.0000,15.6790
18.0000,17.2865
15.0000,16.2083
13.0000,14.5671
15.0000,15.2348
14.0000,15.1252
29.0000,25.9679
34.0000,31.4378
22.0000,22.4397
24.0000,21.8469
43.0000,38.7663
19.0000,19.6732
18.0000,16.6036
20.0000,18.1582
20.0000,19.2354
22.0000,21.1171
1.0000,12.2026
16.0000,15.2341
26.0000,23.5477
18.0000,19.4649
15.0000,16.5112
17.0000,16.6501
16.0000,15.9919
17.0000,16.5503
17.0000,16.5975
20.0000,18.4838
20.0000,19.1352
18.0000,18.5800
18.0000,18.7046
23.0000,21.8250
21.0000,21.0594
23.0000,22.6467
20.0000,20.3653
18.0000,18.1925
17.0000,17.2352
20.0000,18.9726
23.0000,21.3798
14.0000,16.2148
16.0000,15.6407
21.0000,19.4786
17.0000,17.9124
12.0000,14.5859
8.0000,11.4094
12.0000,12.3690
15.0000,14.6464
21.0000,19.3962
35.0000,32.1669
34.0000,31.1899
33.0000,29.7973
33.0000,29.5698
17.0000,19.1640
10.0000,13.9885
12.0000,13.1355
16.0000,15.5633
36.0000,32.6871
22.0000,21.8228
23.0000,21.5487
14.0000,16.3434
27.0000,23.7504
31.0000,28.1624
33.0000,30.5304
12.0000,17.1499
31.0000,26.1195
50.0000,44.2773
50.0000,45.6720
54.0000,50.5684
51.0000,47.1358
37.0000,34.3835
40.0000,37.6715
8.0000,18.5002
16.0000,16.8245
15.0000,15.6445
16.0000,15.7972
24.0000,21.5876
12.0000,15.4572
16.0000,16.6250
19.0000,18.8385
16.0000,17.2741
23.0000,21.7248
21.0000,21.0315
16.0000,18.5297
16.0000,17.3439
15.0000,16.4830
27.0000,25.2368
18.5000,21.7856
10.0000,16.3291
18.0000,18.2028
20.0000,20.6313
25.0000,24.9800
8.0000,15.3921
27.0000,23.4630
15.0000,16.2485
13.0000,14.0015
9.0000,11.6667
11.0000,11.8047
9.0000,10.9931
14.0000,13.4019
12.0000,12.9752
12.0000,13.1585
18.0000,16.8634
12.0000,14.3072
15.0000,15.0990
15.0000,15.0697
18.0000,16.9650
14.0000,15.1997
19.0000,17.8541
18.0000,17.5103
12.0000,13.7623
29.0000,25.2670
10.0000,14.9658
17.0000,15.8644
7.0000,10.6878
14.0000,12.8994
9.0000,11.0050
12.0000,11.6715
11.0000,11.2724
12.0000,11.7060
14.0000,13.1503
10.0000,11.2484
9.0000,10.1971
10.0000,10.4288
10.0000,10.6838
11.0000,11.3102
9.0000,10.2911
9.0000,10.1382
11.0000,11.2895
24.0000,20.7939
23.0000,21.4096
20.0000,19.4601
15.0000,15.5753
25.0000,21.8143
19.0000,18.1299
16.0000,15.5067
11.0000,12.3000
17.0000,14.7813
1.0000,8.0580
15.0000,12.6536
15.0000,13.9702
12.0000,12.7991
11.0000,11.6996
14.0000,13.0182
17.0000,15.2785
16.0000,15.1326
15.0000,14.4674
17.0000,15.5172
12.0000,12.8550
13.0000,12.6728
7.0000,9.8846
15.0000,14.0348
12.0000,13.5153
13.0000,13.7896
17.0000,16.1833
17.0000,16.8991
21.0000,19.4233
12.0000,14.1696
13.0000,12.8958
10.0000,10.8435
13.0000,12.1742
13.0000,12.7365
9.0000,10.9159
15.0000,13.5669
13.0000,13.0797
19.0000,17.0562
16.0000,16.1126
34.0000,30.0733
21.0000,20.1098
30.0000,25.8693
21.0000,19.6204
18.0000,16.7629
16.0000,15.3575
16.0000,15.1833
8.0000,11.3732
8.0000,9.8576
11.0000,11.3887
15.0000,14.4338
16.0000,15.7685
16.0000,15.5601
21.0000,18.7430
19.0000,17.8174
9.0000,12.2468
11.0000,11.2952
19.0000,16.3777
8.0000,11.3650
12.0000,12.2261
10.0000,11.6124
12.0000,12.9959
33.0000,29.8379
9.0000,15.1151
15.0000,14.7794
17.0000,16.0170
21.0000,19.2430
17.0000,17.0021
22.0000,19.6404
24.0000,21.3414
22.0000,20.0005
19.0000,17.9143
18.0000,17.2107
20.0000,18.5931
16.0000,16.6052
22.0000,20.1008
24.0000,22.0048
11.0000,14.2379
18.0000,15.8278
30.0000,26.6637
24.0000,21.9485
25.0000,22.5107
25.0000,22.7305
29.0000,26.4666
20.0000,20.5384
25.0000,22.2282
17.0000,17.8558
36.0000,32.2955
14.0000,18.3815
20.0000,18.7012
28.0000,25.2878
26.0000,24.6927
17.0000,18.9399
23.0000,21.1455
23.0000,21.6480
27.0000,24.9561
23.0000,22.2502
21.0000,20.8124
16.0000,17.5149
19.0000,18.0965
21.0000,20.4390
29.0000,27.4383
9.0000,16.3367
20.0000,18.6158
22.0000,20.9205
20.0000,20.4249
21.0000,20.6952
16.0000,17.9143
17.0000,17.5455
13.0000,15.3476
27.0000,23.9752
10.0000,15.7610
21.0000,19.4698
22.0000,21.0428
18.0000,18.7459
20.0000,19.7606
19.0000,19.2478
20.0000,19.7122
21.0000,20.2726
18.0000,18.4400
20.0000,19.0952
18.0000,18.2909
15.0000,16.4562
12.0000,14.3152
20.0000,18.0051
16.0000,16.8255
15.0000,16.2383
22.0000,20.2947
12.0000,15.2852
22.0000,19.6153
1.0000,10.7093
9.0000,10.0931
9.0000,10.1340
9.0000,10.3224
27.0000,23.7793
16.0000,17.6941
15.0000,16.0798
18.0000,17.2717
14.0000,15.2423
12.0000,13.6045
18.0000,16.7665
14.0000,15.0977
13.0000,14.0723
9.0000,11.4576
10.0000,10.8321
11.0000,11.3240
14.0000,13.5432
13.0000,13.5533
14.0000,14.0210
17.0000,16.1163
13.0000,13.7751
16.0000,14.6688
25.0000,21.5404
29.0000,25.8011
22.0000,20.2493
19.0000,17.8188
15.0000,15.6658
18.0000,16.8831
11.0000,13.3139
11.0000,12.2252
25.0000,21.5699
17.0000,17.1768
14.0000,15.0016
14.0000,14.1235
12.0000,12.5650
9.0000,10.5020
17.0000,14.7358
19.0000,17.2791
14.0000,14.8665
13.0000,13.6676
9.0000,11.2315
14.0000,13.3366
10.0000,11.8178
27.0000,23.9022
12.0000,16.0777
15.0000,15.7216
21.0000,19.2554
13.0000,15.0372
19.0000,17.3077
2.0000,9.5937
15.0000,12.8944
16.0000,14.8600
18.0000,17.5254
22.0000,20.4413
13.0000,14.9045
18.0000,16.1684
5.0000,9.9101
18.0000,14.9351
20.0000,18.3483
27.0000,25.0095
26.0000,23.9830
25.0000,22.6487
21.0000,19.5423
19.0000,17.8836
23.0000,20.6893
20.0000,19.4557
24.0000,21.7107
25.0000,23.0620
26.0000,24.0820
4.0000,13.0007
18.0000,15.1939
23.0000,20.2200
20.0000,19.5729
21.0000,20.3320
19.0000,19.0711
23.0000,21.3760
27.0000,24.3472
29.0000,26.6378
39.0000,35.6759
52.0000,48.6656
50.0000,45.2154
31.0000,29.0307
34.0000,30.5269
38.0000,34.3925
33.0000,29.9419
31.0000,28.5559
31.0000,28.7776
25.0000,24.1881
20.0000,20.7359
19.0000,19.2712
26.0000,24.1505
17.0000,18.4872
21.0000,20.2605
25.0000,23.6465
20.0000,20.4768
21.0000,20.7024
28.0000,26.0129
19.0000,21.0003
20.0000,20.8920
22.0000,22.5435
19.0000,21.6137
31.0000,31.0239
31.0000,31.4182
34.0000,33.5366
16.0000,21.0736
12.0000,15.8875
20.0000,18.7964
11.0000,14.9308
18.0000,17.6567
13.0000,15.4343
17.0000,16.9746
15.0000,16.2628
18.0000,17.9222
16.0000,16.8610
14.0000,15.6821
23.0000,21.1688
15.0000,17.1555
18.0000,18.0043
9.0000,13.5058
10.0000,12.0618
20.0000,18.0806
17.0000,17.8250
16.0000,17.5079
10.0000,14.0324
15.0000,15.2368
21.0000,19.6280
18.0000,17.8215
16.0000,16.1216
17.0000,16.4057
17.0000,16.3418
14.0000,14.6759
11.0000,12.7086
13.0000,13.1612
13.0000,13.4831
12.0000,13.0502
19.0000,17.2587
20.0000,18.8346
12.0000,14.7475
18.0000,16.5646
17.0000,16.3590
21.0000,18.7767
35.0000,31.4388
30.0000,27.2150
35.0000,30.9672
36.0000,31.9023
23.0000,21.4613
32.0000,28.2425
29.0000,26.5658
30.0000,27.0948
33.0000,29.8171
27.0000,24.9654
26.0000,23.8065
19.0000,19.0297
29.0000,25.5994
28.0000,25.6038
23.0000,21.8940
37.0000,33.6314
27.0000,25.4952
29.0000,26.3422
35.0000,31.4386
39.0000,36.0900
25.0000,25.0312
22.0000,22.6739
21.0000,21.6584
22.0000,21.9987
20.0000,21.0925
20.0000,20.8060
16.0000,18.1571
15.0000,17.1548
36.0000,33.8105
18.0000,21.7075
27.0000,25.4015
23.0000,22.4953
19.0000,19.7534
54.0000,45.7310
48.0000,43.1899
55.0000,52.1131
71.0000,63.3625
64.0000,58.0711
61.0000,56.7036
47.0000,42.9801
28.0000,27.6666
26.0000,24.9398
32.0000,29.0278
36.0000,32.9491
34.0000,31.3376
40.0000,37.0153
46.0000,42.5176
33.0000,30.1193
43.0000,39.4252
17.0000,21.5775
18.0000,19.1914
21.0000,19.9869
19.0000,19.6548
24.0000,23.6658
1.0000,14.2592
16.0000,17.2199
23.0000,23.6245
18.0000,22.3424
14.0000,19.0885
10.0000,15.0623
11.0000,13.5900
13.0000,14.3549
12.0000,14.0554
19.0000,18.7285
18.0000,19.5025
19.0000,20.3136
15.0000,17.7948
13.0000,15.6145
11.0000,13.6610
14.0000,14.7934
16.0000,16.2430
12.0000,13.8844
14.0000,14.3779
12.0000,13.5125
20.0000,18.0869
12.0000,14.0043
10.0000,11.4540
23.0000,19.9370
1.0000,10.2997
9.0000,9.7700
20.0000,16.6242
17.0000,16.1184
21.0000,19.2238
16.0000,16.2093
14.5000,14.6923
13.0000,13.7354
14.0000,14.1635
15.0000,14.8193
11.0000,12.5139
12.0000,12.1257
12.0000,12.0869
9.0000,10.5270
12.0000,11.8292
12.0000,12.1133
14.0000,13.3658
21.0000,18.5769
13.0000,14.5308
14.0000,13.7446
10.0000,11.1950
4.0000,7.4604
8.0000,8.3124
17.0000,14.6892
6.0000,9.7841
18.0000,16.0073
11.0000,12.9837
12.0000,12.5991
12.0000,12.2360
13.0000,12.7124
22.0000,19.1409
17.0000,16.5857
18.0000,16.5718
21.0000,18.6586
14.0000,14.5489
11.5000,12.1320
9.0000,10.1879
8.0000,9.2756
10.0000,10.3218
12.0000,12.0452
11.0000,11.6118
4.0000,7.5549
6.0000,6.9437
11.0000,9.9168
6.0000,7.6556
5.0000,6.5338
19.0000,15.6655
6.0000,8.8586
4.0000,6.3811
16.0000,13.0340
10.0000,10.7497
16.0000,14.7279
11.0000,12.5998
15.0000,14.3614
21.0000,18.9497
13.0000,14.5275
15.0000,14.0930
20.0000,17.3964
23.0000,20.2939
25.0000,22.2346
25.0000,22.3171
26.0000,23.0237
15.0000,15.5638
25.0000,20.8958
32.0000,28.9206
4.0000,12.2404
11.0000,10.1354
14.0000,11.9980
12.0000,11.9323
13.0000,12.6424
12.0000,12.0498
14.0000,13.3254
10.0000,11.6492
10.0000,10.8920
28.0000,23.9102
26.0000,24.0283
20.0000,20.2162
22.0000,20.2373
14.0000,15.7153
20.0000,18.4910
21.0000,20.2197
17.0000,18.1737
17.0000,17.5564
26.0000,23.7806
13.0000,16.3585
11.0000,13.3864
15.0000,14.5832
3.0000,8.6034
6.0000,7.2989
7.0000,7.9102
16.0000,13.9658
4.0000,8.1928
3.0000,5.7261
2.0000,4.2634
5.0000,5.5609
4.0000,5.3067
