# observed, predict
22.0000,19.6611
19.0000,17.9190
18.0000,17.2452
20.0000,18.4317
16.0000,16.6516
22.0000,19.7670
24.0000,21.7426
11.0000,14.7120
18.0000,16.2270
30.0000,25.8759
24.0000,22.1940
25.0000,22.2127
25.0000,22.4342
29.0000,25.6208
20.0000,20.2413
25.0000,22.2781
17.0000,17.8914
36.0000,31.5231
14.0000,18.5585
20.0000,18.7897
28.0000,24.8918
26.0000,24.2769
17.0000,18.8026
23.0000,20.8129
23.0000,21.4327
27.0000,24.3847
23.0000,22.1417
21.0000,20.5452
16.0000,17.5450
19.0000,18.1827
21.0000,19.8396
29.0000,26.3760
9.0000,16.3526
20.0000,18.3143
22.0000,20.9426
20.0000,20.1421
21.0000,20.5183
16.0000,17.6426
17.0000,17.5152
13.0000,15.2869
27.0000,23.4445
10.0000,15.4191
21.0000,18.9558
22.0000,20.9032
18.0000,18.7136
20.0000,19.2466
19.0000,19.0345
20.0000,19.4439
21.0000,20.1062
18.0000,18.3273
20.0000,18.9311
18.0000,18.0832
15.0000,16.5178
12.0000,14.5037
20.0000,18.1277
16.0000,16.6927
15.0000,16.1116
22.0000,19.8480
12.0000,15.2377
22.0000,19.2178
1.0000,10.6034
9.0000,10.2861
9.0000,10.4762
9.0000,10.6803
27.0000,22.7639
16.0000,17.3113
15.0000,15.7275
18.0000,16.7223
14.0000,14.8199
12.0000,13.2837
18.0000,16.2731
14.0000,14.8483
13.0000,13.8182
9.0000,11.2972
10.0000,10.8537
11.0000,11.4100
14.0000,13.3948
13.0000,13.3665
14.0000,13.8391
17.0000,15.6915
13.0000,13.8576
16.0000,14.8329
25.0000,21.1620
29.0000,24.7435
22.0000,19.9265
19.0000,17.9293
15.0000,15.6161
18.0000,16.7919
11.0000,13.5010
11.0000,12.4807
25.0000,20.8606
17.0000,17.3142
14.0000,15.0369
14.0000,14.2845
12.0000,12.9305
9.0000,10.9928
17.0000,14.8329
19.0000,17.2352
14.0000,14.9553
13.0000,13.7944
9.0000,11.4023
14.0000,13.3879
10.0000,11.9214
27.0000,22.7419
12.0000,15.4412
15.0000,15.3966
21.0000,18.8248
13.0000,14.7456
19.0000,16.9610
2.0000,9.2752
15.0000,12.8206
16.0000,15.0373
18.0000,16.9925
22.0000,19.8501
13.0000,14.7088
18.0000,16.0623
5.0000,9.9976
18.0000,14.7864
20.0000,18.0360
27.0000,24.0399
26.0000,23.3361
25.0000,22.1884
21.0000,19.4517
19.0000,17.9668
23.0000,20.5302
20.0000,19.2231
24.0000,21.5930
25.0000,22.7067
26.0000,23.5841
4.0000,13.1430
18.0000,15.6059
23.0000,20.6077
20.0000,19.3822
21.0000,19.9600
19.0000,18.8546
23.0000,20.9407
27.0000,24.0806
29.0000,25.9199
39.0000,34.9553
52.0000,47.3588
50.0000,43.4290
31.0000,27.6103
34.0000,29.8801
38.0000,33.6832
33.0000,29.1421
31.0000,27.7613
31.0000,28.0459
25.0000,23.9133
20.0000,20.5224
19.0000,19.3705
26.0000,23.7548
17.0000,19.0966
21.0000,19.7558
25.0000,23.1512
20.0000,20.4626
21.0000,20.3700
28.0000,25.3602
19.0000,20.4798
20.0000,20.2322
22.0000,21.8607
19.0000,20.6065
31.0000,29.1136
31.0000,30.1765
34.0000,32.2020
16.0000,20.5059
12.0000,16.0094
20.0000,18.8436
11.0000,15.2106
18.0000,17.5207
13.0000,15.5753
17.0000,16.8186
15.0000,16.1995
18.0000,17.5393
16.0000,16.8314
14.0000,15.5016
23.0000,20.4694
15.0000,17.0740
18.0000,17.6997
9.0000,13.4295
10.0000,12.2372
20.0000,17.6893
17.0000,17.5174
16.0000,17.0577
10.0000,13.6571
15.0000,15.2748
21.0000,19.2631
18.0000,17.8610
16.0000,16.1839
17.0000,16.2953
17.0000,16.4021
14.0000,14.7795
11.0000,12.9637
13.0000,13.3450
13.0000,13.6343
12.0000,13.1189
19.0000,16.9396
20.0000,18.5643
12.0000,14.4604
18.0000,16.3885
17.0000,16.2967
21.0000,18.5821
35.0000,30.6194
30.0000,26.6402
35.0000,30.2893
36.0000,31.0480
23.0000,21.3478
32.0000,27.6267
29.0000,26.0081
30.0000,26.4988
33.0000,29.2062
27.0000,24.5488
26.0000,23.4809
19.0000,19.1060
29.0000,25.0467
28.0000,25.2401
23.0000,21.7217
37.0000,33.0834
27.0000,25.3191
29.0000,25.8847
35.0000,31.1346
39.0000,34.6517
25.0000,24.2298
22.0000,21.8777
21.0000,21.1666
22.0000,21.8717
20.0000,20.8948
20.0000,20.5354
16.0000,18.2648
15.0000,16.8599
36.0000,32.6810
18.0000,21.7433
27.0000,24.9609
23.0000,22.7327
19.0000,19.5362
54.0000,47.9140
48.0000,43.1396
55.0000,49.7043
71.0000,62.6556
64.0000,55.0249
61.0000,54.0180
47.0000,40.6705
28.0000,26.6702
26.0000,24.7606
32.0000,28.9750
36.0000,33.0329
34.0000,31.1202
40.0000,36.6214
46.0000,42.3199
33.0000,29.6793
43.0000,38.9648
17.0000,21.2453
18.0000,18.6047
21.0000,20.2870
19.0000,19.3585
24.0000,22.9405
1.0000,13.5252
16.0000,16.0879
23.0000,22.8300
18.0000,21.1719
14.0000,18.2478
10.0000,14.8423
11.0000,13.8578
13.0000,14.7291
12.0000,14.3753
19.0000,18.1821
18.0000,18.7332
19.0000,19.4789
15.0000,17.4155
13.0000,15.5196
11.0000,13.9180
14.0000,15.1109
16.0000,16.2036
12.0000,14.1326
14.0000,14.1542
12.0000,13.3064
20.0000,17.7554
12.0000,14.3185
10.0000,12.4290
23.0000,19.0841
1.0000,9.4841
9.0000,9.4837
20.0000,16.5889
17.0000,16.0757
21.0000,18.6632
16.0000,15.9145
14.5000,14.6021
13.0000,13.5801
14.0000,14.0190
15.0000,14.6658
11.0000,12.5590
12.0000,12.3159
12.0000,12.2992
9.0000,10.6719
12.0000,11.8824
12.0000,12.2079
14.0000,13.4014
21.0000,18.1150
13.0000,14.2268
14.0000,13.7870
10.0000,11.5502
4.0000,7.7832
8.0000,8.8244
17.0000,14.6431
6.0000,9.0881
18.0000,15.3460
11.0000,12.3190
12.0000,12.2259
12.0000,12.0479
13.0000,12.5987
22.0000,18.4494
17.0000,16.1946
18.0000,16.3378
21.0000,18.1928
14.0000,14.5415
11.5000,12.4406
9.0000,10.6086
8.0000,9.5419
10.0000,10.4645
12.0000,12.0147
11.0000,11.6506
4.0000,7.3774
6.0000,6.9839
11.0000,10.2544
6.0000,7.6885
5.0000,6.5228
19.0000,15.4210
6.0000,8.1707
4.0000,6.0451
16.0000,12.9742
10.0000,10.5437
16.0000,14.2646
11.0000,11.8361
15.0000,13.7799
21.0000,18.0923
13.0000,13.8642
15.0000,13.9084
20.0000,16.9061
23.0000,19.5466
25.0000,21.4069
25.0000,21.6420
26.0000,22.4768
15.0000,15.8390
25.0000,20.7025
32.0000,27.6243
4.0000,12.5726
11.0000,11.0030
14.0000,12.8911
12.0000,12.5809
13.0000,13.1075
12.0000,12.4689
14.0000,13.5795
10.0000,11.9158
10.0000,11.1642
28.0000,23.0637
26.0000,23.5418
20.0000,19.6068
22.0000,19.9192
14.0000,15.5626
20.0000,18.0183
21.0000,19.8141
17.0000,17.9551
17.0000,17.4276
26.0000,23.0375
13.0000,16.5171
11.0000,13.5978
15.0000,14.9367
3.0000,9.3443
6.0000,7.7046
7.0000,8.1544
16.0000,14.1060
4.0000,7.8407
3.0000,5.5815
2.0000,4.4121
5.0000,5.7824
4.0000,5.3449
15.0000,13.0246
12.0000,12.3991
11.0000,11.6048
18.0000,15.5210
20.0000,17.5778
10.0000,12.0115
19.0000,15.9256
11.0000,12.2758
11.0000,11.4829
13.0000,12.4747
11.0000,11.4893
13.0000,12.3139
15.0000,13.6911
10.0000,11.1442
8.0000,9.2042
10.0000,9.9077
8.0000,8.9558
9.0000,9.2461
9.0000,9.2047
12.0000,11.0616
13.0000,12.1023
10.0000,10.6221
16.0000,13.8334
12.0000,12.4069
23.0000,18.9552
22.0000,19.6017
18.0000,17.3299
26.0000,22.0472
14.0000,15.2658
10.0000,11.8967
20.0000,16.4765
14.0000,14.3239
9.0000,11.2839
15.0000,13.5707
10.0000,11.5438
13.0000,12.4886
17.0000,15.0448
18.0000,16.2123
18.0000,16.4253
16.0000,15.3202
22.0000,18.7921
60.0000,48.6272
81.0000,62.1013
79.0000,62.3033
67.0000,55.4699
69.0000,58.9808
65.0000,55.8893
69.0000,59.9182
73.0000,62.4375
52.0000,41.8769
46.0000,37.3616
49.0000,43.4265
42.0000,35.9281
13.0000,17.9600
14.0000,15.1685
13.0000,14.2536
19.0000,17.6329
18.0000,18.0152
10.0000,14.0659
9.0000,12.0719
7.0000,10.2202
8.0000,10.2218
10.0000,11.8384
15.0000,15.9315
10.0000,14.1510
19.0000,19.1145
9.0000,14.2312
9.0000,12.2184
13.0000,14.3289
8.0000,11.9100
6.0000,9.6672
6.0000,8.7853
6.0000,8.3468
2.0000,5.5748
6.0000,7.1089
19.0000,16.0050
4.0000,6.7933
6.0000,6.6449
9.0000,8.6776
14.0000,12.3831
9.0000,9.6575
11.0000,10.3436
15.0000,12.9408
8.0000,9.3940
10.0000,9.7599
9.0000,9.3687
10.0000,9.9542
13.0000,11.9106
23.0000,18.7234
19.0000,16.8627
18.0000,16.1623
28.0000,22.9816
34.0000,28.7607
28.0000,23.4051
18.0000,16.8365
8.0000,11.3940
6.0000,8.6446
4.0000,6.6307
13.0000,11.4665
10.0000,10.6117
17.0000,14.8727
14.0000,13.8960
10.0000,11.3817
8.0000,9.4156
12.0000,11.3498
8.0000,9.4491
7.0000,8.2208
10.0000,9.8708
10.0000,10.3418
10.0000,10.5588
9.0000,10.0315
14.0000,13.1129
8.0000,10.1703
13.0000,12.6004
9.0000,10.8730
10.0000,10.7395
37.0000,29.9501
35.0000,29.1996
27.0000,22.0227
22.0000,18.8512
25.0000,21.1120
43.0000,38.1931
44.0000,38.5467
54.0000,47.7377
52.0000,44.4587
29.0000,23.9005
19.0000,17.5138
14.0000,14.4507
19.0000,16.5448
24.0000,20.9536
28.0000,24.8514
20.0000,19.5628
30.0000,25.9901
17.0000,18.2808
19.0000,17.8427
17.0000,16.9144
6.0000,11.8774
8.0000,10.7967
7.0000,10.1870
12.0000,13.2154
13.0000,14.4967
10.0000,12.9029
25.0000,22.2585
27.0000,26.3522
37.0000,35.8436
31.0000,29.9677
31.0000,28.8390
26.0000,24.4519
30.0000,26.3044
12.0000,16.2193
13.5000,14.5180
15.0000,15.4371
12.0000,14.2016
13.0000,14.3994
7.0000,10.9836
4.0000,7.9298
5.0000,6.9478
6.0000,7.2886
11.0000,10.6324
12.0000,11.7466
12.0000,11.9577
9.0000,10.1672
9.0000,9.7436
18.0000,15.4353
14.0000,14.4568
13.0000,14.2910
9.0000,11.5320
18.0000,16.2471
4.0000,9.2085
13.0000,12.2119
18.0000,16.2675
16.0000,15.3605
15.0000,14.4190
36.0000,30.3039
29.0000,24.7389
18.0000,16.8681
15.0000,14.3700
16.0000,14.3504
9.0000,10.9999
15.0000,13.3381
15.0000,14.2390
33.0000,28.0266
18.0000,18.0665
28.0000,23.4469
34.0000,29.5536
38.0000,33.1102
51.0000,45.8482
24.0000,22.7396
6.0000,12.4696
23.0000,17.9102
31.0000,26.7258
24.0000,22.3621
23.0000,21.5181
23.0000,21.4808
18.0000,18.7187
21.0000,19.9596
12.0000,15.8200
14.0000,14.9233
20.0000,18.1238
16.0000,16.6575
4.0000,10.6816
13.0000,12.5476
8.0000,11.0597
13.0000,13.3664
8.0000,11.5316
22.0000,19.3983
10.0000,14.4088
16.0000,16.3865
16.0000,16.7449
30.0000,26.7544
20.0000,20.3805
29.0000,25.4285
23.0000,22.2654
12.0000,15.7399
20.0000,17.9070
1.0000,9.9072
27.0000,21.1026
8.0000,12.0201
12.0000,11.9357
14.0000,13.3176
10.0000,11.4695
11.0000,11.4020
12.0000,11.8813
10.0000,10.7448
11.0000,11.1650
15.0000,13.6268
14.0000,13.8063
8.0000,10.4048
7.0000,8.7504
19.0000,15.6329
17.0000,16.5234
13.0000,14.3998
26.0000,22.5472
27.0000,24.4336
33.0000,29.4055
18.0000,18.5944
14.0000,14.8038
17.0000,15.8910
10.0000,12.1730
6.0000,9.2908
19.0000,15.4324
18.5000,17.0093
18.0000,16.9604
5.0000,10.1266
10.0000,10.0985
15.0000,13.4432
14.0000,13.8538
19.0000,17.0344
9.0000,11.9065
22.0000,17.8127
15.0000,15.1444
17.0000,16.0339
18.0000,17.0820
19.0000,17.9871
16.0000,16.6755
25.0000,22.4893
27.0000,24.8021
17.0000,18.2390
30.0000,25.5242
36.0000,31.7858
38.0000,32.7485
26.0000,23.1262
40.0000,35.3447
36.0000,31.4486
38.0000,32.4836
42.0000,36.7312
39.0000,33.1552
15.0000,18.2666
18.0000,17.4083
7.0000,12.5425
13.0000,13.5841
26.0000,22.5956
10.0000,15.1197
14.0000,14.6234
12.0000,13.7481
10.0000,12.3911
15.0000,14.8445
21.0000,19.4726
22.0000,21.2791
41.0000,38.1067
22.0000,23.4916
21.0000,21.1894
18.0000,18.9729
26.0000,23.4646
27.0000,25.5903
13.0000,18.1621
10.0000,14.2507
15.0000,15.5574
10.0000,13.2651
29.0000,24.5035
1.0000,10.8859
6.0000,7.8724
11.0000,10.3522
16.0000,14.7488
13.0000,13.7509
10.0000,11.3736
17.0000,14.8244
3.0000,8.1910
13.0000,11.6921
19.0000,17.2275
16.0000,16.9559
10.0000,12.9151
14.0000,13.8896
13.0000,13.3926
24.0000,20.6575
13.0000,15.1305
19.0000,17.1922
27.0000,22.8956
31.0000,26.8704
34.0000,29.5861
39.0000,34.3027
36.0000,30.9202
44.0000,38.8723
32.0000,27.1619
51.0000,45.4058
11.0000,18.0585
17.0000,15.7600
26.0000,21.8177
29.0000,25.3981
26.0000,23.7798
21.0000,20.1223
22.0000,20.4391
2.0000,11.7899
12.0000,12.2082
20.0000,17.6622
28.0000,25.3797
20.0000,20.6143
20.0000,19.6263
22.0000,20.5770
15.0000,17.3056
22.0000,20.5945
5.0000,13.3850
9.0000,11.8975
14.0000,14.7389
12.0000,14.5757
19.0000,18.7718
8.0000,12.9360
14.0000,14.0552
15.0000,14.7943
15.0000,15.5737
18.0000,17.5733
18.0000,17.8215
8.0000,12.4266
7.0000,9.6047
10.0000,10.6140
6.0000,8.2354
6.0000,7.7238
8.0000,9.0061
11.0000,11.3368
12.0000,12.3009
21.0000,18.2300
14.0000,14.5587
17.0000,15.4477
14.0000,13.7746
8.0000,10.0873
11.0000,10.8212
10.0000,10.6600
11.0000,11.1872
10.0000,10.6723
13.0000,12.2086
14.0000,13.3363
12.0000,12.4464
19.0000,16.3492
10.0000,11.9241
12.0000,11.6329
9.0000,9.9732
6.0000,7.8142
10.0000,9.5955
10.0000,10.0866
12.0000,11.4577
17.0000,14.8574
13.0000,13.2860
17.0000,15.3120
19.0000,16.9890
9.0000,11.7654
17.0000,14.5291
13.0000,13.0790
12.0000,12.2297
6.0000,8.8574
15.0000,12.8354
9.0000,10.4670
13.0000,12.2576
14.0000,13.3834
13.0000,13.0830
13.0000,12.9355
13.0000,12.7776
10.0000,10.9966
10.0000,10.4720
13.0000,12.0633
11.0000,11.3821
11.0000,11.2859
12.0000,11.8878
13.0000,12.7168
11.0000,11.8179
12.0000,12.0953
12.0000,12.2165
9.0000,10.4159
10.0000,10.3546
13.0000,12.2172
18.0000,15.5545
26.0000,21.7568
30.0000,25.4711
26.0000,22.3417
17.0000,16.6872
21.0000,18.2758
17.0000,16.4251
18.0000,16.6887
19.0000,17.4252
12.0000,13.8415
17.0000,15.4818
12.0000,13.4424
15.0000,14.4268
12.0000,13.1448
16.0000,14.9513
18.0000,16.6191
17.0000,16.3624
13.0000,14.1468
11.0000,12.4896
18.0000,15.8218
11.0000,13.0392
13.0000,13.4556
17.0000,16.1647
17.0000,17.1814
15.0000,16.3141
19.0000,17.9743
28.0000,24.5201
28.0000,25.1597
22.0000,20.9016
20.0000,19.0686
13.0000,15.1005
20.0000,17.6648
15.0000,15.7655
17.0000,16.3633
17.0000,16.5176
23.0000,20.3013
20.0000,19.2193
16.0000,16.8528
29.0000,24.7481
23.0000,21.4455
17.0000,17.5329
20.0000,18.3916
18.0000,17.5065
19.0000,17.9508
20.0000,18.8692
11.0000,14.6113
21.0000,18.5601
28.0000,25.2380
31.0000,28.6921
22.0000,22.3312
24.0000,22.1893
35.0000,30.8644
17.0000,19.2944
12.0000,14.8261
19.0000,17.3041
12.0000,14.5048
11.0000,13.3203
16.0000,15.6453
17.0000,16.9991
21.0000,19.7672
19.0000,19.0419
17.0000,17.6961
16.0000,16.5132
16.0000,16.2037
12.0000,14.2335
19.0000,17.3618
24.0000,21.5876
17.0000,18.0563
22.0000,20.1675
7.0000,13.6781
12.0000,13.2887
35.0000,30.7223
41.0000,39.2321
60.0000,54.9313
59.0000,50.9332
63.0000,54.3495
32.0000,27.1775
31.0000,25.0743
20.0000,19.0740
21.0000,18.8902
28.0000,24.8123
17.0000,18.8139
25.0000,22.3976
22.0000,21.1096
24.0000,22.0200
20.0000,19.7285
20.0000,19.2746
20.0000,19.4138
20.0000,19.5982
17.0000,17.9126
15.0000,16.3148
16.0000,16.4528
15.0000,15.9994
11.0000,14.4900
16.0000,16.9261
18.0000,18.9965
21.0000,21.4655
17.0000,19.3864
24.0000,22.6670
23.0000,22.0935
22.0000,21.1568
24.0000,22.2616
20.0000,19.9655
11.0000,15.1429
17.0000,16.3525
21.0000,19.6032
18.0000,18.5041
18.0000,18.0777
26.0000,23.0375
19.0000,19.4418
25.0000,22.3256
23.0000,21.4086
19.0000,18.7553
16.0000,16.6552
18.0000,17.1587
15.0000,15.8369
16.0000,16.0832
10.0000,13.4665
22.0000,19.2055
26.0000,23.7809
19.0000,19.8522
24.0000,22.0690
27.0000,24.5469
24.0000,22.5967
24.0000,22.0975
20.0000,19.4509
24.0000,21.5244
18.0000,18.6589
12.0000,15.0962
19.0000,17.6809
15.0000,16.4631
15.0000,16.1898
15.0000,15.9659
15.0000,15.8965
20.0000,18.4983
17.0000,17.3333
17.0000,16.9298
11.0000,13.8340
13.0000,13.7438
13.0000,13.9669
12.0000,13.5794
21.0000,18.9172
14.0000,16.1829
24.0000,21.3373
33.0000,29.9426
18.0000,20.0895
22.0000,20.3226
11.0000,14.8629
12.0000,13.3140
14.0000,14.1403
14.0000,14.3635
9.0000,11.7471
17.0000,15.2878
59.0000,46.6895
10.0000,16.3226
16.0000,14.6570
14.0000,13.8541
13.0000,13.0967
9.0000,10.8528
10.0000,10.6201
11.0000,11.1985
17.0000,15.0708
6.0000,9.7555
10.0000,10.3225
19.0000,16.6627
12.0000,13.8335
16.0000,15.6420
16.0000,15.8736
19.0000,17.3077
11.0000,12.9680
23.0000,18.7961
14.0000,14.8165
21.0000,18.1540
16.0000,16.1329
16.0000,15.9517
13.0000,14.5743
18.0000,16.7708
15.0000,15.0713
8.0000,11.3342
13.0000,12.4714
14.0000,13.4846
10.0000,11.5679
13.0000,12.7025
8.0000,10.2905
4.0000,7.1732
7.0000,7.7338
6.0000,7.4247
2.0000,5.0753
16.0000,13.4451
20.0000,17.9712
6.0000,9.4540
16.0000,13.6495
10.0000,10.9911
8.0000,9.3660
24.0000,19.2621
1.0000,7.2475
6.0000,6.6008
12.0000,10.6300
12.0000,11.5976
11.0000,11.1209
10.0000,10.2557
8.0000,8.7928
13.0000,11.5542
10.0000,10.4051
19.0000,15.5861
16.0000,14.6525
7.0000,9.5706
11.0000,10.2470
7.0000,8.3057
10.0000,9.7201
18.0000,15.3243
11.0000,12.1439
11.8000,11.7865
12.6000,12.0226
13.4000,12.7162
14.2000,13.3615
15.0000,14.0261
15.0000,14.3746
27.0000,22.0531
13.0000,14.2631
45.0000,37.2140
41.0000,34.9558
50.0000,43.4044
56.0000,49.3303
50.0000,41.2701
52.0000,44.3336
59.0000,52.5660
60.0000,52.1767
61.0000,52.5940
30.0000,25.5337
20.0000,18.3309
19.0000,17.5633
17.0000,16.5799
4.0000,11.0155
11.0000,11.7525
6.0000,9.4874
15.0000,13.8115
13.0000,13.9063
11.0000,12.7642
9.0000,11.2609
18.0000,16.3445
24.0000,22.6381
24.0000,23.6065
17.0000,20.0950
24.0000,22.9297
28.0000,26.9045
32.0000,30.7751
34.0000,32.5035
20.0000,22.9072
17.0000,19.3174
11.0000,15.1760
20.0000,18.4003
16.0000,16.8561
14.0000,15.1915
13.0000,14.0216
9.0000,11.5036
8.0000,9.9258
9.0000,10.1532
7.0000,8.9369
6.0000,7.9307
11.0000,10.7711
27.0000,22.9003
14.0000,15.3707
10.0000,12.3498
8.0000,9.8995
8.0000,9.2405
21.0000,17.8715
12.0000,14.1366
9.0000,11.5296
13.0000,12.8531
5.0000,8.2660
3.0000,5.6038
8.0000,8.0561
10.0000,10.0427
21.0000,17.7422
11.0000,11.9087
14.0000,12.8095
26.0000,20.9836
12.0000,12.8596
10.0000,10.5664
6.0000,7.7968
6.0000,6.9479
5.0000,6.2442
6.0000,6.8258
9.0000,9.0173
10.0000,9.8640
11.0000,10.6227
9.0000,9.5632
14.0000,12.4091
21.0000,17.4890
29.0000,24.2943
5.0000,10.3719
10.0000,9.4309
16.0000,13.1852
5.0000,7.9547
6.0000,7.0507
5.0000,6.2519
13.0000,11.4965
9.0000,9.8305
6.0000,7.5720
11.0000,10.0987
9.0000,9.2934
8.0000,8.4695
13.0000,11.3563
11.0000,10.8161
11.0000,10.7540
6.0000,7.8397
6.0000,6.9642
9.0000,8.7722
11.0000,10.5660
12.0000,11.6505
13.0000,12.6932
16.0000,14.6412
19.0000,16.5026
9.0000,10.9976
21.0000,16.6533
14.0000,13.6463
14.0000,13.1186
8.0000,9.9360
8.0000,8.9216
13.0000,11.6963
12.0000,11.7910
8.0000,9.4786
6.0000,7.5951
9.0000,8.9486
20.0000,16.4778
1.0000,6.8183
7.0000,7.3035
10.0000,9.5802
10.0000,10.0281
16.0000,13.8770
14.0000,13.3913
18.0000,15.7650
29.0000,24.3825
17.0000,16.8430
16.0000,15.3497
10.0000,11.8779
24.0000,19.1844
23.0000,20.2954
31.0000,26.8046
20.0000,18.7318
8.0000,11.7855
12.0000,11.6526
12.0000,11.9613
8.0000,9.8460
23.0000,18.3718
9.0000,11.5957
17.0000,14.8209
13.0000,13.6080
15.0000,13.9913
16.0000,14.9114
14.0000,14.1902
12.0000,13.0176
17.0000,15.6398
9.0000,12.2067
11.0000,12.0436
9.0000,10.8440
16.0000,14.4045
15.0000,14.9187
15.0000,15.0811
9.0000,12.2382
11.0000,11.8619
17.0000,15.2839
8.0000,10.6408
17.0000,14.3938
12.0000,12.6843
12.0000,12.3408
9.0000,10.5229
15.0000,13.6002
18.0000,16.0859
13.0000,13.8358
19.0000,16.6298
12.0000,13.3969
18.0000,15.8236
21.0000,18.4474
19.0000,17.6864
18.0000,16.7855
8.0000,11.5678
9.0000,10.3430
13.0000,12.4275
9.0000,10.8997
12.0000,11.9623
15.0000,13.9270
13.0000,13.2333
16.0000,14.8357
14.0000,14.0759
15.0000,14.3080
23.0000,19.4304
19.0000,17.6840
27.0000,23.0088
14.0000,15.8785
21.0000,18.3512
15.0000,15.7896
37.0000,31.9346
18.0000,19.4110
15.0000,15.8004
21.0000,18.6479
16.0000,16.4085
14.0000,14.7308
11.0000,12.5833
13.0000,12.9298
14.0000,13.7967
14.0000,14.0583
10.0000,12.0061
12.0000,12.4772
19.0000,16.7503
10.0000,12.7926
16.0000,14.8583
22.0000,19.4657
32.0000,28.5896
26.5000,24.8530
21.0000,20.4446
23.0000,20.9321
23.0000,21.0357
19.0000,19.1726
57.0000,48.8611
47.0000,40.7047
37.0000,30.4455
28.0000,24.6487
37.0000,32.1621
41.0000,36.1484
38.0000,32.5543
40.0000,34.7343
32.0000,27.9155
25.0000,22.7492
11.0000,15.4188
15.0000,15.2201
17.0000,16.7823
17.0000,17.2774
14.0000,15.8317
18.0000,17.8347
16.0000,17.3620
16.0000,17.0895
31.0000,27.4286
35.0000,32.2594
26.0000,25.1075
21.5000,21.9322
17.0000,18.8605
14.0000,16.8079
28.0000,25.0330
19.0000,21.1767
21.0000,21.2357
21.0000,21.3957
27.0000,25.4215
24.0000,23.8767
25.0000,23.8409
30.0000,26.9591
27.0000,24.3379
29.0000,25.5885
22.0000,21.2475
16.0000,17.3536
15.0000,15.9447
13.0000,14.7361
19.0000,17.7832
13.0000,15.6821
14.0000,15.5839
27.0000,24.1270
17.0000,19.2081
59.0000,49.8878
52.0000,45.6474
34.0000,28.8692
17.0000,18.7896
11.0000,14.4444
17.0000,15.9232
17.0000,17.1205
15.0000,16.4445
13.0000,15.2325
12.0000,14.2460
10.0000,12.8641
23.0000,20.3928
20.0000,20.0900
21.0000,20.2161
18.0000,17.9237
16.0000,16.1843
18.0000,16.9621
16.0000,16.1994
18.0000,17.1719
14.0000,15.4547
25.0000,22.0081
49.0000,46.0222
52.0000,48.1724
49.0000,43.7544
27.0000,25.6596
28.0000,24.1206
28.0000,24.3019
22.0000,20.6143
21.0000,19.8528
12.0000,15.1414
17.0000,16.1746
13.0000,14.6574
19.0000,17.5954
2.0000,10.7142
12.0000,12.5659
14.0000,14.4256
12.0000,13.7249
11.0000,12.7081
13.0000,13.4044
14.0000,14.2254
10.0000,12.2497
10.0000,11.7491
10.0000,11.7845
13.0000,14.0532
11.0000,13.7123
17.0000,16.8563
24.0000,22.2458
19.0000,19.2963
25.0000,22.4885
18.0000,18.2782
11.0000,13.5760
9.0000,11.0392
18.0000,15.3679
1.0000,8.1056
4.0000,6.2070
14.0000,12.2107
8.0000,9.4133
8.0000,8.9591
13.0000,11.9493
11.0000,11.3488
10.0000,10.6029
19.0000,15.8865
15.0000,14.3375
11.0000,11.8483
11.0000,11.1921
9.0000,9.9796
11.0000,10.9428
15.0000,13.7998
9.0000,11.0355
15.0000,13.8420
22.0000,19.0377
14.0000,14.6966
39.0000,32.6740
41.0000,35.5845
31.0000,25.5191
18.0000,17.2317
11.0000,12.4869
15.0000,13.5014
17.0000,15.3455
13.0000,13.6340
17.0000,15.4965
6.0000,10.4424
10.0000,10.5574
18.0000,15.6837
14.0000,14.5622
17.0000,15.7386
16.0000,15.3151
17.0000,15.7929
14.0000,14.3748
14.0000,14.1048
12.0000,13.0833
13.0000,13.3862
13.0000,13.8566
17.0000,16.5853
22.0000,20.4914
26.0000,24.5985
13.0000,16.8068
17.0000,16.0990
17.0000,16.0682
11.0000,13.1033
26.0000,21.5973
10.0000,13.8711
12.0000,12.5932
15.0000,14.0595
12.0000,12.8320
9.0000,11.1308
14.0000,13.3930
11.0000,12.3368
17.0000,15.4965
12.0000,13.3674
11.0000,12.0925
14.0000,13.3263
11.0000,12.0492
12.0000,12.2360
15.0000,14.1324
16.0000,15.4002
21.0000,19.0253
19.0000,18.3459
16.0000,16.1434
24.0000,20.5053
15.0000,16.1371
17.0000,16.2433
40.0000,34.9638
34.0000,29.5318
27.0000,23.0785
36.0000,31.2077
29.0000,25.0714
28.0000,24.0259
21.0000,19.9037
16.0000,16.7053
27.0000,23.1545
25.0000,22.8091
14.0000,16.4853
19.0000,17.5620
19.0000,18.0143
16.0000,16.5719
16.0000,16.3405
12.0000,14.4524
11.0000,13.3570
12.0000,13.5445
10.0000,12.5628
20.0000,17.8856
17.0000,17.5495
26.0000,23.4799
28.0000,26.1856
46.0000,43.3209
39.0000,35.2458
20.0000,21.5441
19.0000,19.3177
21.0000,19.5302
23.0000,21.0903
18.0000,18.6844
12.0000,15.0946
14.0000,14.9719
15.0000,15.3629
10.0000,12.9071
16.0000,15.3176
13.0000,14.3203
11.0000,12.7950
12.0000,12.7005
8.0000,10.4970
8.0000,9.6612
15.0000,13.7375
18.0000,16.8387
18.0000,17.8760
26.0000,23.5365
26.0000,24.8928
